IId sex Anho Population d_fibra p_vellongras peso_vivo
Merino40441 M 2021 Espinar 14.32 0 43.43
Merino40442 F 2021 Espinar 14.29 0 44.06
Merino40443 M 2021 Espinar 15.73 4.36 42.81
Merino40444 F 2021 Espinar 14.12 2.81 45.3
Merino40445 M 2021 Espinar 15.07 1.19 46.13
Merino40446 F 2021 Espinar 16.15 3.63 44.09
Merino40447 M 2021 Espinar 0 0.51 0
Merino40448 F 2021 Espinar 15.61 3.2 46.09
Merino40449 M 2021 Espinar 14.41 4 44.78
Merino40450 F 2021 Espinar 13.74 0 0
Merino40451 M 2021 Espinar 14.8 0 42.85
Merino40452 F 2021 Espinar 14.24 0.96 44.45
Merino40453 M 2021 Espinar 0 3.91 43.83
Merino40454 F 2021 Espinar 12.04 3.28 44.39
Merino40455 M 2021 Espinar 14.46 2.01 41.75
Merino40456 F 2021 Espinar 15.33 0 43.36
Merino40457 M 2021 Espinar 13.63 2.98 44.96
Merino40458 F 2021 Espinar 13.58 3.05 0
Merino40459 M 2021 Espinar 14.03 2.27 0
Merino40460 F 2021 Espinar 13.84 2.48 44.08
Merino40461 M 2021 Espinar 0 2.59 44.95
Merino40462 F 2021 Espinar 16.1 0 45.33
Merino40463 M 2021 Espinar 15.15 2.46 45.06
Merino40464 F 2021 Espinar 16.11 3.05 45.05
Merino40465 M 2021 Espinar 15.19 2.57 45.5
Merino40466 F 2021 Espinar 15.91 2.69 41.73
Merino40467 M 2021 Espinar 14.73 3.56 0
Merino40468 F 2021 Espinar 15.63 3.58 43.97
Merino40469 M 2021 Espinar 14.75 2.72 0
Merino40470 F 2021 Espinar 0 0.78 45.35
Merino40471 M 2021 Espinar 16.1 3.82 0
Merino40472 F 2021 Espinar 15.02 0.38 43.43
Merino40473 M 2021 Espinar 14.73 0 0
Merino40474 F 2021 Espinar 13.13 1.3 44.62
Merino40475 M 2021 Espinar 14.31 0 43.14
Merino40476 F 2021 Espinar 14.46 0 0
Merino40477 M 2021 Espinar 15.35 2.36 45.31
Merino40478 F 2021 Espinar 15.42 3.92 44.89
Merino40479 M 2021 Espinar 13.62 2.16 0
Merino40480 F 2021 Espinar 14.5 4.98 47.52
Merino40481 M 2021 Espinar 15.49 5.6 43.89
Merino40482 F 2021 Espinar 0 0.96 45.78
Merino40483 M 2021 Espinar 15.15 3.71 0
Merino40484 F 2021 Espinar 15.48 2.79 44.67
Merino40485 M 2021 Espinar 13.2 4.38 43.74
Merino40486 F 2021 Espinar 14.37 0 42.24
Merino40487 M 2021 Espinar 15.29 0 44.75
Merino40488 F 2021 Espinar 16.44 2.73 0
Merino40489 M 2021 Espinar 15.7 4.26 42.62
Merino40490 F 2021 Espinar 15.27 1.46 44.43
Merino40491 M 2021 Espinar 13.58 2.97 44.72
Merino40492 F 2021 Espinar 14.22 2.61 46.71
Merino40493 M 2021 Espinar 13.37 4.13 45.32
Merino40494 F 2021 Espinar 12.57 1.54 44.3
Merino40495 M 2021 Espinar 12.84 0 46.12
Merino40496 F 2021 Espinar 15.91 3.23 45.02
Merino40497 M 2021 Espinar 16.42 4.57 45.93
Merino40498 F 2021 Espinar 14.5 1.75 45.94
Merino40499 M 2021 Espinar 15.83 0 44.98
Merino40500 F 2021 Espinar 16 2.99 45.96
Merino40501 M 2021 Espinar 14.57 3.92 44.97
Merino40502 F 2021 Espinar 15.07 2.29 44.74
Merino40503 M 2021 Espinar 12.17 0 44.67
Merino40504 F 2021 Espinar 14.75 2.58 46.09
Merino40505 M 2021 Espinar 15.04 1.06 42.17
Merino40506 F 2021 Espinar 15.81 2.04 44.23
Merino40507 M 2021 Espinar 14.52 1.41 45.57
Merino40508 F 2021 Espinar 16.57 1.98 44.27
Merino40509 M 2021 Espinar 15.11 0 42.99
Merino40510 F 2021 Espinar 15.25 0.66 45.97
Merino40511 M 2021 Espinar 16.74 0 0
Merino40512 F 2021 Espinar 15.24 1.46 44.04
Merino40513 M 2021 Espinar 0 0 44.69
Merino40514 F 2021 Espinar 15 2.1 42.53
Merino40515 M 2021 Espinar 15.73 3.1 46.19
Merino40516 F 2021 Espinar 16.75 3.81 0
Merino40517 M 2021 Espinar 15.41 4.46 44.11
Merino40518 F 2021 Espinar 14.25 3.49 46.43
Merino40519 M 2021 Espinar 13.96 2.94 0
Merino40520 F 2021 Espinar 13.91 1.84 45.27
Merino40521 M 2021 Espinar 0 2.62 44.94
Merino40522 F 2021 Espinar 15.46 3.58 45.15
Merino40523 M 2021 Espinar 14.4 2.4 0
Merino40524 F 2021 Espinar 13.2 1.72 44.85
Merino40525 M 2021 Espinar 14.34 0 0
Merino40526 F 2021 Espinar 15.19 1.26 0
Merino40527 M 2021 Espinar 12.02 3.34 45.44
Merino40528 F 2021 Espinar 15.09 2.64 43.63
Merino40529 M 2021 Espinar 15.29 3.77 0
Merino40530 F 2021 Espinar 0 4.14 45.81
Merino40531 M 2021 Espinar 13.7 4.1 44.61
Merino40532 F 2021 Espinar 14.97 6.38 46.8
Merino40533 M 2021 Espinar 15.23 5.11 45.67
Merino40534 F 2021 Espinar 14.11 6.88 47.04
Merino40535 M 2021 Espinar 14.03 0 0
Merino40536 F 2021 Espinar 15.51 3.71 0
Merino40537 M 2021 Espinar 13.08 0 0
Merino40538 F 2021 Espinar 13.83 1.18 0
Merino40539 M 2021 Espinar 16.84 4.43 46.36
Merino40540 F 2021 Espinar 15.37 4.05 45.72
Merino40541 M 2021 Espinar 15.56 2.14 0
Merino40542 F 2021 Espinar 16.55 3.15 42.68
Merino40543 M 2021 Espinar 13.33 2.43 42.19
Merino40544 F 2021 Espinar 14.05 3.61 44.11
Merino40545 M 2021 Espinar 14.43 1.71 42.92
Merino40546 F 2021 Espinar 0 0 44.63
Merino40547 M 2021 Espinar 14.63 2.41 46.05
Merino40548 F 2021 Espinar 14.57 3.64 45.71
Merino40549 M 2021 Espinar 15.87 1.04 45.89
Merino40550 F 2021 Espinar 14.68 0 45.32
Merino40551 M 2021 Espinar 14.15 2.78 42.39
Merino40552 F 2021 Espinar 14.19 5.1 43.57
Merino40553 M 2021 Espinar 14.52 0 44.68
Merino40554 F 2021 Espinar 15.02 2.56 0
Merino40555 M 2021 Espinar 15.71 1.44 42.79
Merino40556 F 2021 Espinar 16.59 1.11 43.37
Merino40557 M 2021 Espinar 14.59 3.62 0
Merino40558 F 2021 Espinar 15.35 3.48 45.29
Merino40559 M 2021 Espinar 14.75 2.6 46.15
Merino40560 F 2021 Espinar 14.94 0 44.42
Merino40561 M 2021 Espinar 16.01 2.6 0
Merino40562 F 2021 Espinar 14.39 1.92 43.63
Merino40563 M 2021 Espinar 0 5.27 44.91
Merino40564 F 2021 Espinar 14.18 4.91 45.08
Merino40565 M 2021 Espinar 15.58 1.33 42.17
Merino40566 F 2021 Espinar 13.73 2.45 44.18
Merino40567 M 2021 Espinar 14.92 0.21 45.26
Merino40568 F 2021 Espinar 14.17 2.96 43.35
Merino40569 M 2021 Espinar 15.02 0 0
Merino40570 F 2021 Espinar 14.58 6.91 45.42
Merino40571 M 2021 Espinar 0 0 42.69
Merino40572 F 2021 Espinar 0 2.04 45.16
Merino40573 M 2021 Espinar 13.93 0.27 0
Merino40574 F 2021 Espinar 13.51 2.85 44.98
Merino40575 M 2021 Espinar 15.26 4.27 46.97
Merino40576 F 2021 Espinar 13.61 2.06 45.45
Merino40577 M 2021 Espinar 15.03 1.78 45.09
Merino40578 F 2021 Espinar 16.04 2.93 44.12
Merino40579 M 2021 Espinar 15.96 5.17 44.61
Merino40580 F 2021 Espinar 16.17 3.39 44.76
Merino40581 M 2021 Espinar 15.69 2.69 46.4
Merino40582 F 2021 Espinar 13.04 0 45.34
Merino40583 M 2021 Espinar 14.61 0 44.34
Merino40584 F 2021 Espinar 14.83 0 43.67
Merino40585 M 2021 Espinar 14.48 5.27 46.16
Merino40586 F 2021 Espinar 13.23 1.98 46.63
Merino40587 M 2021 Espinar 15.04 4.99 45.26
Merino40588 F 2021 Espinar 14.65 0 45.53
Merino40589 M 2021 Espinar 14.54 0 43.01
Merino40590 F 2021 Espinar 15.33 3.84 45.35
Merino40591 M 2021 Espinar 16.67 0 43.64
Merino40592 F 2021 Espinar 16.46 0.11 43.98
Merino40593 M 2021 Espinar 15.7 0.56 44.32
Merino40594 F 2021 Espinar 0 1.54 44.01
Merino40595 M 2021 Espinar 15.6 3.01 43.71
Merino40596 F 2021 Espinar 17.17 0 0
Merino40597 M 2021 Espinar 17.24 2.98 0
Merino40598 F 2021 Espinar 15.32 1.06 45.56
Merino40599 M 2021 Espinar 15.94 0 44.98
Merino40600 F 2021 Espinar 16.3 3.06 42.31
Merino40601 M 2021 Espinar 16.23 0 45.63
Merino40602 F 2021 Espinar 0 0.86 0
Merino40603 M 2021 Espinar 15.08 3.09 0
Merino40604 F 2021 Espinar 16.56 1.79 0
Merino40605 M 2021 Espinar 15.09 1.76 45.59
Merino40606 F 2021 Espinar 13.96 3.79 0
Merino40607 M 2021 Espinar 15.18 1.8 43.24
Merino40608 F 2021 Espinar 15.41 4.67 43.11
Merino40609 M 2021 Espinar 17.29 0.51 0
Merino40610 F 2021 Espinar 16.57 3.21 44.34
Merino40611 M 2021 Espinar 15.96 0.92 44.3
Merino40612 F 2021 Espinar 16.9 4.11 45.27
Merino40613 M 2021 Espinar 16.48 3.86 42.49
Merino40614 F 2021 Espinar 15.11 2.04 43.22
Merino40615 M 2021 Espinar 16.74 2.2 0
Merino40616 F 2021 Espinar 15.02 0 46.41
Merino40617 M 2021 Espinar 14.84 6.48 44.06
Merino40618 F 2021 Espinar 15.6 2.53 43.59
Merino40619 M 2021 Espinar 15.85 4.17 45.03
Merino40620 F 2021 Espinar 14.93 4.29 45.18
Merino40621 M 2021 Espinar 0 0 46.04
Merino40622 F 2021 Espinar 17.63 5.16 47.1
Merino40623 M 2021 Espinar 17 0 47.22
Merino40624 F 2021 Espinar 14.51 0 45.1
Merino40625 M 2021 Espinar 15.47 4.03 43.75
Merino40626 F 2021 Espinar 17.93 5.11 45.09
Merino40627 M 2021 Espinar 16.4 0.78 44.5
Merino40628 F 2021 Espinar 13.77 4.31 45.01
Merino40629 M 2021 Espinar 17.71 0 0
Merino40630 F 2021 Espinar 16.19 2.43 44.32
Merino40631 M 2021 Espinar 17.34 2.57 44.68
Merino40632 F 2021 Espinar 16.05 0.86 44.69
Merino40633 M 2021 Espinar 15.47 5.85 46.31
Merino40634 F 2021 Espinar 15.78 0 45.63
Merino40635 M 2021 Espinar 16.25 3.66 43.95
Merino40636 F 2021 Espinar 14.72 0 44.17
Merino40637 M 2021 Espinar 0 0 45.33
Merino40638 F 2021 Espinar 15.65 1.01 44.39
Merino40639 M 2021 Espinar 15.35 2.18 47.77
Merino40640 F 2021 Espinar 16.16 0.9 0
Merino40641 M 2021 Espinar 0 3.95 45.46
Merino40642 F 2021 Espinar 0 1.91 0
Merino40643 M 2021 Espinar 0 4.53 40.51
Merino40644 F 2021 Espinar 16.86 4.48 0
Merino40645 M 2021 Espinar 15.26 0 0
Merino40646 F 2021 Espinar 14.5 0 44.86
Merino40647 M 2021 Espinar 16.23 3.73 45.76
Merino40648 F 2021 Espinar 16.04 3.73 45.57
Merino40649 M 2021 Espinar 17.21 0 44.72
Merino40650 F 2021 Espinar 15.96 5.9 47.56
Merino40651 M 2021 Espinar 15.75 1.88 45.77
Merino40652 F 2021 Espinar 14.63 3.88 46.64
Merino40653 M 2021 Espinar 14.35 6.12 0
Merino40654 F 2021 Espinar 16.12 2.6 46.4
Merino40655 M 2021 Espinar 0 0 42.55
Merino40656 F 2021 Espinar 14.18 0 0
Merino40657 M 2021 Espinar 14.24 2.04 43
Merino40658 F 2021 Espinar 14.72 0 44.22
Merino40659 M 2021 Espinar 14.56 1.54 44.67
Merino40660 F 2021 Espinar 14.68 3.77 45.39
Merino40661 M 2021 Espinar 14.95 0.32 42.63
Merino40662 F 2021 Espinar 15.66 1.78 42.04
Merino40663 M 2021 Espinar 15.4 0 43.44
Merino40664 F 2021 Espinar 16.75 3.52 0
Merino40665 M 2021 Espinar 13.74 2.86 46.14
Merino40666 F 2021 Espinar 15.74 3.79 44.06
Merino40667 M 2021 Espinar 0 0 44.47
Merino40668 F 2021 Espinar 15.77 0 43.7
Merino40669 M 2021 Espinar 15 1.23 0
Merino40670 F 2021 Espinar 14.69 2.11 44.78
Merino40671 M 2021 Espinar 13.15 1.29 43.34
Merino40672 F 2021 Espinar 14.49 1.7 44.04
Merino40673 M 2021 Espinar 0 1.62 44.96
Merino40674 F 2021 Espinar 15.81 0 44.51
Merino40675 M 2021 Espinar 15.52 0.68 45.57
Merino40676 F 2021 Espinar 17.53 1.65 45.69
Merino40677 M 2021 Espinar 0 0 43.72
Merino40678 F 2021 Espinar 14.18 2.61 44.12
Merino40679 M 2021 Espinar 14.49 2.35 46.71
Merino40680 F 2021 Espinar 13.38 0 45.45
Merino40681 M 2021 Espinar 14.57 1.1 44.82
Merino40682 F 2021 Espinar 14.16 0.82 45.9
Merino40683 M 2021 Espinar 17.34 1.34 0
Merino40684 F 2021 Espinar 15.73 0.68 42.87
Merino40685 M 2021 Espinar 15.62 5.08 46.23
Merino40686 F 2021 Espinar 15.87 0 45.54
Merino40687 M 2021 Espinar 17.64 0.55 44.31
Merino40688 F 2021 Espinar 15.7 4.93 43.98
Merino40689 M 2021 Espinar 15.17 0 0
Merino40690 F 2021 Espinar 14.46 3.56 43.02
Merino40691 M 2021 Espinar 13.67 0 42.86
Merino40692 F 2021 Espinar 14.21 1.11 43.76
Merino40693 M 2021 Espinar 14.53 0 43.06
Merino40694 F 2021 Espinar 15.46 7.8 0
Merino40695 M 2021 Espinar 15.72 5.47 0
Merino40696 F 2021 Espinar 18.62 1.34 43.98
Merino40697 M 2021 Espinar 14.65 0.45 45.7
Merino40698 F 2021 Espinar 13.08 0 44.97
Merino40699 M 2021 Espinar 17.71 3.45 46.81
Merino40700 F 2021 Espinar 15.01 0 46.3
Merino40701 M 2021 Espinar 14.62 4.77 45
Merino40702 F 2021 Espinar 13.05 2.27 43.2
Merino40703 M 2021 Espinar 15.76 2.97 44.16
Merino40704 F 2021 Espinar 17.07 2.8 45.28
Merino40705 M 2021 Espinar 14.69 3.41 0
Merino40706 F 2021 Espinar 17.76 2.15 44.16
Merino40707 M 2021 Espinar 0 4.7 45.42
Merino40708 F 2021 Espinar 13.7 2.05 43.74
Merino40709 M 2021 Espinar 14.79 4.62 44.77
Merino40710 F 2021 Espinar 14.63 0 45.89
Merino40711 M 2021 Espinar 15.23 0 0
Merino40712 F 2021 Espinar 14.92 0.81 44.22
Merino40713 M 2021 Espinar 16.6 5.78 44.47
Merino40714 F 2021 Espinar 15.06 4.25 44.71
Merino40715 M 2021 Espinar 16.84 1.43 44.67
Merino40716 F 2021 Espinar 14.02 0 43.91
Merino40717 M 2021 Espinar 17.28 3.86 0
Merino40718 F 2021 Espinar 17.24 1.49 0
Merino40719 M 2021 Espinar 15.21 5.17 45.24
Merino40720 F 2021 Espinar 16.63 2.85 44.55
Merino40721 M 2021 Espinar 15.55 3.54 44.57
Merino40722 F 2021 Espinar 15.43 0 46.65
Merino40723 M 2021 Espinar 15.64 0 0
Merino40724 F 2021 Espinar 14.83 1.51 45.33
Merino40725 M 2021 Espinar 15.09 0 46.26
Merino40726 F 2021 Espinar 17.2 4.97 44.32
Merino40727 M 2021 Espinar 0 5.36 43.85
Merino40728 F 2021 Espinar 16.56 3.41 44.25
Merino40729 M 2021 Espinar 15.92 2.78 42.84
Merino40730 F 2021 Espinar 14.71 0 0
Merino40731 M 2021 Espinar 0 5.93 0
Merino40732 F 2021 Espinar 15.15 1.95 46.19
Merino40733 M 2021 Espinar 15.68 2.48 46.04
Merino40734 F 2021 Espinar 0 3.83 0
Merino40735 M 2021 Espinar 15.54 5.58 0
Merino40736 F 2021 Espinar 14.19 0 43.9
Merino40737 M 2021 Espinar 14.63 1.2 45.15
Merino40738 F 2021 Espinar 16.06 1.73 0
Merino40739 M 2021 Espinar 15.7 1.79 43.14
Merino40740 F 2021 Espinar 13.87 0.52 45.32
Merino40741 M 2021 Espinar 0 1.22 43.31
Merino40742 F 2021 Espinar 16.61 0 44.71
Merino40743 M 2021 Espinar 13.6 1.96 0
Merino40744 F 2021 Espinar 15.43 2.38 46.33
Merino40745 M 2021 Espinar 16.06 3.83 46.03
Merino40746 F 2021 Espinar 15.74 3.97 44.42
Merino40747 M 2021 Espinar 15.75 0.42 44.97
Merino40748 F 2021 Espinar 16.62 0 45.37
Merino40749 M 2021 Espinar 15.79 3.21 0
Merino40750 F 2021 Espinar 16.7 5.33 46.71
Merino40751 M 2021 Espinar 0 4.12 0
Merino40752 F 2021 Espinar 13.47 5.59 44.86
Merino40753 M 2021 Espinar 0 0 0
Merino40754 F 2021 Espinar 15.77 4.18 44.39
Merino40755 M 2021 Espinar 0 3.54 44.36
Merino40756 F 2021 Espinar 16.78 2.92 46.3
Merino40757 M 2021 Espinar 14.55 2.92 46.27
Merino40758 F 2021 Espinar 16.94 2.21 46.24
Merino40759 M 2021 Espinar 15.5 3.19 46.48
Merino40760 F 2021 Espinar 15.21 2.15 45
Merino40761 M 2021 Espinar 14.73 3.44 43.87
Merino40762 F 2021 Espinar 13.77 0 45.08
Merino40763 M 2021 Espinar 16.49 3.04 43.51
Merino40764 F 2021 Espinar 14.33 3.28 0
Merino40765 M 2021 Espinar 17.7 3.38 43.3
Merino40766 F 2021 Espinar 15.64 2.03 45.63
Merino40767 M 2021 Espinar 14.71 0.92 43.44
Merino40768 F 2021 Espinar 15.53 0 43.19
Merino40769 M 2021 Espinar 15.03 0 45.71
Merino40770 F 2021 Espinar 15.63 0 44.12
Merino40771 M 2021 Espinar 15.28 2.21 44
Merino40772 F 2021 Espinar 15.67 3.31 0
Merino40773 M 2021 Espinar 13.42 2.5 0
Merino40774 F 2021 Espinar 13.67 0.71 0
Merino40775 M 2021 Espinar 15.53 4.43 0
Merino40776 F 2021 Espinar 14.6 3.74 42.96
Merino40777 M 2021 Espinar 0 2.35 43.88
Merino40778 F 2021 Espinar 16.17 3.8 44.65
Merino40779 M 2021 Espinar 15.32 5.54 44.4
Merino40780 F 2021 Espinar 13.92 0 44.91
Merino40781 M 2021 Espinar 15.86 1 44.2
Merino40782 F 2021 Espinar 16.11 2.89 44.95
Merino40783 M 2021 Espinar 15.48 1.46 45.26
Merino40784 F 2021 Espinar 17.88 6.62 44.47
Merino40785 M 2021 Espinar 0 3.92 44.78
Merino40786 F 2021 Espinar 17.27 2.42 44.12
Merino40787 M 2021 Espinar 0 4.22 44.1
Merino40788 F 2021 Espinar 14.43 0.3 0
Merino40789 M 2021 Espinar 16.86 2.88 0
Merino40790 F 2021 Espinar 17.48 1.43 43.45
Merino40791 M 2021 Espinar 15.55 6.4 0
Merino40792 F 2021 Espinar 15.94 2.7 0
Merino40793 M 2021 Espinar 15.3 0 43.22
Merino40794 F 2021 Espinar 14.69 3.15 45
Merino40795 M 2021 Espinar 15.9 0.4 46.9
Merino40796 F 2021 Espinar 15.1 3.06 0
Merino40797 M 2021 Espinar 17.37 3.53 43.81
Merino40798 F 2021 Espinar 15.49 0.47 44.05
Merino40799 M 2021 Espinar 15.46 1.88 0
Merino40800 F 2021 Espinar 15.5 5.27 44.61
Merino40801 M 2021 Espinar 13.89 3.5 45.13
Merino40802 F 2021 Espinar 14.27 2.09 45.68
Merino40803 M 2021 Espinar 15.15 4.33 44.91
Merino40804 F 2021 Espinar 14.06 0 42.61
Merino40805 M 2021 Espinar 13.37 0 43.16
Merino40806 F 2021 Espinar 13.96 0.74 44.41
Merino40807 M 2021 Espinar 0 3.34 44.99
Merino40808 F 2021 Espinar 0 2.96 0
Merino40809 M 2021 Espinar 0 2.27 44.52
Merino40810 F 2021 Espinar 16.55 0 46.12
Merino40811 M 2021 Espinar 15.16 2.4 45
Merino40812 F 2021 Espinar 14.03 2.48 0
Merino40813 M 2021 Espinar 14.74 0.61 43.95
Merino40814 F 2021 Espinar 15.85 3.51 0
Merino40815 M 2021 Espinar 14.92 3.77 41.65
Merino40816 F 2021 Espinar 15.53 3.46 42.89
Merino40817 M 2021 Espinar 14.7 2.43 42.52
Merino40818 F 2021 Espinar 0 2.27 43.67
Merino40819 M 2021 Espinar 13.79 0.0800000000000001 45.42
Merino40820 F 2021 Espinar 14.58 1.65 43.28
Merino40821 M 2021 Espinar 15.59 1.96 0
Merino40822 F 2021 Espinar 0 3.13 43.34
Merino40823 M 2021 Espinar 0 4.82 0
Merino40824 F 2021 Espinar 0 0 44.2
Merino40825 M 2021 Espinar 0 3.87 43.4
Merino40826 F 2021 Espinar 16.49 3.91 45.39
Merino40827 M 2021 Espinar 16.31 4.07 44.38
Merino40828 F 2021 Espinar 17.53 0.85 44.65
Merino40829 M 2021 Espinar 13.2 1.33 0
Merino40830 F 2021 Espinar 13.21 3.91 46.31
Merino40831 M 2021 Espinar 15.12 4.27 43.76
Merino40832 F 2021 Espinar 0 1.71 45.93
Merino40833 M 2021 Espinar 0 0 45.13
Merino40834 F 2021 Espinar 17.06 2.5 44.78
Merino40835 M 2021 Espinar 13.37 1.44 43.44
Merino40836 F 2021 Espinar 14.7 0 44.34
Merino40837 M 2021 Espinar 15.42 1.56 0
Merino40838 F 2021 Espinar 16.83 2.86 43.42
Merino40839 M 2021 Espinar 13.08 3.62 0
Merino40840 F 2021 Espinar 16.21 2.92 43.73
Merino40841 M 2021 Espinar 0 3.09 44.73
Merino40842 F 2021 Espinar 15.88 1.66 44.33
Merino40843 M 2021 Espinar 14.74 3.22 45.18
Merino40844 F 2021 Espinar 14.93 0.26 0
Merino40845 M 2021 Espinar 15.09 2.07 0
Merino40846 F 2021 Espinar 15.55 3.3 0
Merino40847 M 2021 Espinar 0 5.21 45.8
Merino40848 F 2021 Espinar 15.92 0 0
Merino40849 M 2021 Espinar 13.93 1.75 45.27
Merino40850 F 2021 Espinar 14.85 2.49 43.28
Merino40851 M 2021 Espinar 15.37 0 46.51
Merino40852 F 2021 Espinar 14.85 0 44.19
Merino40853 M 2021 Espinar 15.21 0.0300000000000002 43.86
Merino40854 F 2021 Espinar 16.43 4.11 43.62
Merino40855 M 2021 Espinar 15.04 0 44.13
Merino40856 F 2021 Espinar 14.93 5.19 43.46
Merino40857 M 2021 Espinar 0 0 0
Merino40858 F 2021 Espinar 14.26 1.37 44.76
Merino40859 M 2021 Espinar 13.49 3.7 44.88
Merino40860 F 2021 Espinar 14.15 2.5 0
Merino40861 M 2021 Espinar 14.73 4.73 43.61
Merino40862 F 2021 Espinar 17.13 3.56 46.44
Merino40863 M 2021 Espinar 18.02 3.56 0
Merino40864 F 2021 Espinar 15.91 4.27 43.59
Merino40865 M 2021 Espinar 16.35 6.79 0
Merino40866 F 2021 Espinar 14.53 6.43 44.01
Merino40867 M 2021 Espinar 13.12 1.5 46.69
Merino40868 F 2021 Espinar 14.61 1.23 42.78
Merino40869 M 2021 Espinar 15.6 1.11 44.34
Merino40870 F 2021 Espinar 15.06 1.3 45.99
Merino40871 M 2021 Espinar 16.15 1.55 0
Merino40872 F 2021 Espinar 16.06 2.38 42.59
Merino40873 M 2021 Espinar 14.47 0 45.08
Merino40874 F 2021 Espinar 16.53 0 0
Merino40875 M 2021 Espinar 16.88 2.35 45.24
Merino40876 F 2021 Espinar 14.79 1.36 45.86
Merino40877 M 2021 Espinar 14.08 0.85 47.27
Merino40878 F 2021 Espinar 16.14 0.06 0
Merino40879 M 2021 Espinar 15.33 0 44.55
Merino40880 F 2021 Espinar 15.3 3.39 0
Merino40881 M 2021 Espinar 14.14 0 45.34
Merino40882 F 2021 Espinar 14.98 0.71 40.87
Merino40883 M 2021 Espinar 0 4.16 0
Merino40884 F 2021 Espinar 16.23 4.95 45.95
Merino40885 M 2021 Espinar 0 1.81 45.71
Merino40886 F 2021 Espinar 15.24 0 0
Merino40887 M 2021 Espinar 0 1.69 45.52
Merino40888 F 2021 Espinar 14.83 2.63 44.97
Merino40889 M 2021 Espinar 16.94 1.47 44.38
Merino40890 F 2021 Espinar 14.39 1.84 0
Merino40891 M 2021 Espinar 15.24 3.28 44.57
Merino40892 F 2021 Espinar 15.43 0.92 44.52
Merino40893 M 2021 Espinar 0 0.92 0
Merino40894 F 2021 Espinar 14.31 2.82 46.83
Merino40895 M 2021 Espinar 13.93 0.51 43.28
Merino40896 F 2021 Espinar 14.67 0 0
Merino40897 M 2021 Espinar 12.9 0 0
Merino40898 F 2021 Espinar 0 0.69 44.57
Merino40899 M 2021 Espinar 16.09 1.9 42.12
Merino40900 F 2021 Espinar 14.74 3.92 0
Merino40901 M 2021 Espinar 14.68 3.45 43.58
Merino40902 F 2021 Espinar 14.35 2.13 44.78
Merino40903 M 2021 Espinar 13.08 0 42.7
Merino40904 F 2021 Espinar 14.05 2.54 0
Merino40905 M 2021 Espinar 16.75 4.46 46.09
Merino40906 F 2021 Espinar 15.21 6.99 0
Merino40907 M 2021 Espinar 15.26 2.72 0
Merino40908 F 2021 Espinar 15.56 3.64 0
Merino40909 M 2021 Espinar 16.11 3.1 44.65
Merino40910 F 2021 Espinar 14.89 2.83 43.19
Merino40911 M 2021 Espinar 12.72 3.22 0
Merino40912 F 2021 Espinar 15.42 1.47 0
Merino40913 M 2021 Espinar 0 0.91 43.89
Merino40914 F 2021 Espinar 15.27 0 0
Merino40915 M 2021 Espinar 14.63 1.73 44.49
Merino40916 F 2021 Espinar 15.2 0 44.62
Merino40917 M 2021 Espinar 16.89 3.99 44.34
Merino40918 F 2021 Espinar 0 2.12 45.3
Merino40919 M 2021 Espinar 14.49 1.97 43.39
Merino40920 F 2021 Espinar 15.93 1.08 44.99
Merino40921 M 2021 Espinar 17.76 5.03 43.04
Merino40922 F 2021 Espinar 0 1.98 42.24
Merino40923 M 2021 Espinar 14.78 0 45.97
Merino40924 F 2021 Espinar 15.27 0.57 0
Merino40925 M 2021 Espinar 15.13 0 44.82
Merino40926 F 2021 Espinar 13.52 2.26 46.3
Merino40927 M 2021 Espinar 15.3 4.7 44.58
Merino40928 F 2021 Espinar 15.39 0 45.77
Merino40929 M 2021 Espinar 12.17 1.85 43.81
Merino40930 F 2021 Espinar 13.24 4.15 44.32
Merino40931 M 2021 Espinar 12.74 4.29 0
Merino40932 F 2021 Espinar 15.21 0 43.92
Merino40933 M 2021 Espinar 13.74 0 43.53
Merino40934 F 2021 Espinar 15.93 5.97 0
Merino40935 M 2021 Espinar 15.54 0 45.72
Merino40936 F 2021 Espinar 13.9 0 44.45
Merino40937 M 2021 Espinar 15.5 3.26 46.29
Merino40938 F 2021 Espinar 13.78 4.67 45.28
Merino40939 M 2021 Espinar 15.37 3.61 46.79
Merino40940 F 2021 Espinar 14.64 0 44.82
Merino40941 M 2021 Espinar 0 0.44 0
Merino40942 F 2021 Espinar 15.57 1.32 44.47
Merino40943 M 2021 Espinar 15 1.88 42.43
Merino40944 F 2021 Espinar 17.5 3.11 43.89
Merino40945 M 2021 Espinar 16.25 1.81 43.81
Merino40946 F 2021 Espinar 14.2 0 44.83
Merino40947 M 2021 Espinar 15.5 1.66 44.3
Merino40948 F 2021 Espinar 13.57 1.21 46.84
Merino40949 M 2021 Espinar 14.79 2.89 45.6
Merino40950 F 2021 Espinar 15.49 0 44.72
Merino40951 M 2021 Espinar 14.61 0.24 0
Merino40952 F 2021 Espinar 15.35 2.81 0
Merino40953 M 2021 Espinar 14.21 4.19 43.64
Merino40954 F 2021 Espinar 13.98 2.12 42.12
Merino40955 M 2021 Espinar 13.75 2.63 47.08
Merino40956 F 2021 Espinar 13.25 0 43.55
Merino40957 M 2021 Espinar 16.03 0 46.07
Merino40958 F 2021 Espinar 16.02 3.84 45.35
Merino40959 M 2021 Espinar 14.57 0.48 45.24
