IId FId MId
Merino23200 0 Merino19500
Merino23201 Merino22315 Merino20102
Merino23202 Merino22315 Merino20102
Merino23203 Merino22197 Merino20080
Merino23204 Merino22197 Merino20080
Merino23205 Merino22315 Merino19624
Merino23206 Merino22315 Merino19624
Merino23207 0 Merino19396
Merino23208 Merino22295 Merino19396
Merino23209 Merino22515 Merino20002
Merino23210 0 Merino20002
Merino23211 0 Merino19666
Merino23212 Merino22295 Merino19666
Merino23213 Merino22467 Merino20018
Merino23214 0 Merino20018
Merino23215 Merino22305 Merino19636
Merino23216 Merino22305 Merino19636
Merino23217 Merino22307 0
Merino23218 0 Merino19472
Merino23219 Merino22295 Merino19404
Merino23220 Merino22295 Merino19404
Merino23221 Merino22415 Merino20240
Merino23222 Merino22415 Merino20240
Merino23223 Merino22351 Merino20052
Merino23224 Merino22351 Merino20052
Merino23225 Merino22263 Merino20004
Merino23226 Merino22263 Merino20004
Merino23227 0 Merino19454
Merino23228 Merino22321 Merino19454
Merino23229 0 0
Merino23230 Merino22321 Merino19612
Merino23231 Merino22295 Merino19992
Merino23232 Merino22295 Merino19992
Merino23233 Merino22197 Merino19406
Merino23234 Merino22197 Merino19406
Merino23235 Merino22467 Merino20432
Merino23236 Merino22467 Merino20432
Merino23237 0 Merino20344
Merino23238 Merino22351 Merino20344
Merino23239 Merino22567 Merino19596
Merino23240 Merino22567 Merino19596
Merino23241 0 Merino20286
Merino23242 0 Merino20286
Merino23243 0 Merino20030
Merino23244 Merino22343 Merino20030
Merino23245 Merino22351 Merino20358
Merino23246 Merino22351 Merino20358
Merino23247 Merino22321 Merino20202
Merino23248 Merino22321 Merino20202
Merino23249 Merino22413 Merino20020
Merino23250 0 Merino20020
Merino23251 0 Merino19998
Merino23252 Merino22515 Merino19998
Merino23253 0 Merino20042
Merino23254 Merino22413 Merino20042
Merino23255 Merino22321 Merino20538
Merino23256 Merino22321 Merino20538
Merino23257 0 Merino19600
Merino23258 0 Merino19600
Merino23259 Merino22535 Merino19480
Merino23260 Merino22535 Merino19480
Merino23261 Merino22295 0
Merino23262 Merino22295 Merino19848
Merino23263 Merino22567 Merino20034
Merino23264 0 Merino20034
Merino23265 Merino22367 Merino19418
Merino23266 Merino22367 Merino19418
Merino23267 0 Merino19414
Merino23268 Merino22543 Merino19414
Merino23269 0 Merino20408
Merino23270 Merino22515 Merino20408
Merino23271 Merino22543 Merino19638
Merino23272 Merino22543 Merino19638
Merino23273 Merino22521 Merino20130
Merino23274 Merino22521 Merino20130
Merino23275 Merino22361 Merino20088
Merino23276 Merino22361 Merino20088
Merino23277 Merino22305 Merino19398
Merino23278 Merino22305 Merino19398
Merino23279 Merino22467 Merino20022
Merino23280 0 Merino20022
Merino23281 Merino22585 Merino20216
Merino23282 Merino22585 Merino20216
Merino23283 Merino22321 Merino19430
Merino23284 Merino22321 Merino19430
Merino23285 Merino22535 Merino19446
Merino23286 Merino22535 Merino19446
Merino23287 Merino22367 Merino20354
Merino23288 0 Merino20354
Merino23289 Merino22315 Merino20274
Merino23290 Merino22315 0
Merino23291 Merino22585 Merino20262
Merino23292 Merino22585 0
Merino23293 0 Merino19554
Merino23294 Merino22585 Merino19554
Merino23295 Merino22343 Merino19468
Merino23296 Merino22343 Merino19468
Merino23297 Merino22367 Merino19816
Merino23298 Merino22367 Merino19816
Merino23299 Merino22315 Merino19412
Merino23300 Merino22315 Merino19412
Merino23301 Merino22295 Merino20010
Merino23302 Merino22295 Merino20010
Merino23303 Merino22305 Merino20066
Merino23304 Merino22305 Merino20066
Merino23305 Merino22343 Merino19908
Merino23306 Merino22343 Merino19908
Merino23307 Merino22315 Merino19994
Merino23308 Merino22315 Merino19994
Merino23309 Merino22515 Merino20114
Merino23310 0 Merino20114
Merino23311 Merino19883 Merino19578
Merino23312 Merino19883 Merino19578
Merino23313 Merino20281 Merino19400
Merino23314 Merino20281 Merino19400
Merino23315 0 Merino20298
Merino23316 Merino19835 Merino20298
Merino23317 Merino19871 Merino19746
Merino23318 Merino19871 Merino19746
Merino23319 Merino20567 Merino20190
Merino23320 Merino20567 Merino20190
Merino23321 0 Merino19852
Merino23322 Merino19671 Merino19852
Merino23323 0 Merino19622
Merino23324 0 Merino19622
Merino23325 0 Merino19440
Merino23326 Merino20289 Merino19440
Merino23327 Merino20535 Merino19656
Merino23328 Merino20535 Merino19656
Merino23329 Merino20555 Merino19996
Merino23330 Merino20555 Merino19996
Merino23331 Merino19893 Merino19794
Merino23332 Merino19893 0
Merino23333 Merino19835 Merino19946
Merino23334 Merino19835 Merino19946
Merino23335 Merino20333 Merino20200
Merino23336 Merino20333 Merino20200
Merino23337 0 Merino20012
Merino23338 0 Merino20012
Merino23339 Merino20565 Merino19892
Merino23340 Merino20565 Merino19892
Merino23341 0 Merino20078
Merino23342 Merino20301 Merino20078
Merino23343 Merino19889 Merino19424
Merino23344 Merino19889 Merino19424
Merino23345 Merino20303 Merino19832
Merino23346 Merino20303 Merino19832
Merino23347 Merino19835 Merino20470
Merino23348 Merino19835 Merino20470
Merino23349 Merino19835 Merino20144
Merino23350 Merino19835 0
Merino23351 0 Merino20086
Merino23352 Merino20527 Merino20086
Merino23353 Merino20351 Merino19650
Merino23354 Merino20351 Merino19650
Merino23355 Merino19959 Merino19744
Merino23356 Merino19959 Merino19744
Merino23357 Merino20535 Merino19768
Merino23358 0 Merino19768
Merino23359 0 Merino19402
Merino23360 Merino19671 Merino19402
Merino23361 Merino20517 Merino19770
Merino23362 0 Merino19770
Merino23363 Merino20399 Merino20530
Merino23364 Merino20399 Merino20530
Merino23365 Merino19959 Merino19428
Merino23366 Merino19959 Merino19428
Merino23367 0 Merino20324
Merino23368 Merino20303 Merino20324
Merino23369 Merino20351 Merino19790
Merino23370 Merino20351 Merino19790
Merino23371 Merino20303 Merino19502
Merino23372 Merino20303 Merino19502
Merino23373 Merino19905 Merino20386
Merino23374 Merino19905 Merino20386
Merino23375 0 Merino19498
Merino23376 Merino20495 Merino19498
Merino23377 Merino20465 Merino19788
Merino23378 0 Merino19788
Merino23379 Merino20517 Merino19462
Merino23380 Merino20517 Merino19462
Merino23381 Merino19737 Merino19846
Merino23382 Merino19737 Merino19846
Merino23383 Merino20241 Merino20000
Merino23384 Merino20241 Merino20000
Merino23385 Merino19959 Merino20398
Merino23386 Merino19959 Merino20398
Merino23387 Merino19883 Merino19800
Merino23388 Merino19883 Merino19800
Merino23389 Merino19835 Merino20072
Merino23390 Merino19835 Merino20072
Merino23391 0 Merino19956
Merino23392 Merino20555 0
Merino23393 Merino20399 Merino19562
Merino23394 0 Merino19562
Merino23395 Merino20565 Merino19546
Merino23396 0 0
Merino23397 Merino20527 Merino20142
Merino23398 Merino20527 Merino20142
Merino23399 Merino19905 Merino20350
Merino23400 Merino19905 Merino20350
Merino23401 Merino20391 0
Merino23402 Merino20391 Merino19606
Merino23403 Merino19871 Merino19478
Merino23404 Merino19871 Merino19478
Merino23405 Merino20555 Merino19758
Merino23406 Merino20555 Merino19758
Merino23407 Merino20567 Merino19828
Merino23408 Merino20567 Merino19828
Merino23409 Merino20241 Merino19394
Merino23410 Merino20241 Merino19394
Merino23411 Merino19959 Merino19968
Merino23412 Merino19959 Merino19968
Merino23413 Merino20391 Merino20236
Merino23414 0 0
Merino23415 Merino19737 Merino19458
Merino23416 Merino19737 Merino19458
Merino23417 Merino20555 Merino20442
Merino23418 Merino20555 0
Merino23419 Merino19671 Merino20070
Merino23420 0 Merino20070
Merino23421 Merino20535 Merino19718
Merino23422 Merino20535 Merino19718
Merino23423 Merino20527 Merino19504
Merino23424 0 Merino19504
Merino23425 Merino19671 Merino19774
Merino23426 0 Merino19774
Merino23427 Merino19835 0
Merino23428 Merino19835 Merino19780
Merino23429 Merino20565 Merino20226
Merino23430 Merino20565 Merino20226
Merino23431 Merino20565 Merino19584
Merino23432 Merino20565 Merino19584
Merino23433 Merino20465 Merino20562
Merino23434 0 Merino20562
Merino23435 0 Merino20166
Merino23436 Merino20241 Merino20166
Merino23437 Merino20241 Merino19980
Merino23438 Merino20241 Merino19980
Merino23439 Merino19963 Merino19552
Merino23440 Merino19963 Merino19552
Merino23441 Merino20535 Merino19576
Merino23442 Merino20535 Merino19576
Merino23443 Merino20465 0
Merino23444 Merino20465 Merino20098
Merino23445 Merino20419 Merino20382
Merino23446 Merino20419 Merino20382
Merino23447 Merino20351 Merino19486
Merino23448 Merino20351 Merino19486
Merino23449 Merino19905 Merino19698
Merino23450 0 Merino19698
Merino23451 Merino20281 Merino20450
Merino23452 0 Merino20450
Merino23453 Merino20351 Merino19544
Merino23454 0 Merino19544
Merino23455 Merino20281 Merino19564
Merino23456 0 Merino19564
Merino23457 Merino19671 Merino20206
Merino23458 Merino19671 Merino20206
Merino23459 Merino20413 Merino20540
Merino23460 Merino20413 Merino20540
Merino23461 Merino20333 Merino19574
Merino23462 Merino20333 0
Merino23463 0 Merino19432
Merino23464 0 Merino19432
Merino23465 Merino20567 Merino19420
Merino23466 Merino20567 Merino19420
Merino23467 Merino19959 Merino20256
Merino23468 Merino19959 Merino20256
Merino23469 Merino19671 Merino20106
Merino23470 Merino19671 Merino20106
Merino23471 Merino20501 Merino19654
Merino23472 Merino20501 Merino19654
Merino23473 Merino20281 Merino19526
Merino23474 Merino20281 Merino19526
Merino23475 Merino20527 Merino20154
Merino23476 Merino20527 Merino20154
Merino23477 Merino20517 Merino19680
Merino23478 Merino20517 Merino19680
Merino23479 0 Merino19442
Merino23480 Merino20527 Merino19442
Merino23481 0 Merino20372
Merino23482 Merino20555 Merino20372
Merino23483 Merino20241 Merino20342
Merino23484 0 Merino20342
Merino23485 Merino20565 0
Merino23486 Merino20565 Merino20196
Merino23487 0 Merino19534
Merino23488 Merino19905 Merino19534
Merino23489 Merino20555 Merino19716
Merino23490 Merino20555 Merino19716
Merino23491 0 Merino20116
Merino23492 Merino19737 Merino20116
Merino23493 Merino19835 Merino19422
Merino23494 0 Merino19422
Merino23495 Merino20465 Merino20014
Merino23496 Merino20465 Merino20014
Merino23497 Merino20419 Merino19740
Merino23498 Merino20419 0
Merino23499 Merino19883 Merino19986
Merino23500 Merino19883 Merino19986
Merino23501 Merino20501 Merino20460
Merino23502 Merino20501 Merino20460
Merino23503 Merino20465 Merino20266
Merino23504 Merino20465 Merino20266
Merino23505 0 Merino19476
Merino23506 Merino20567 Merino19476
Merino23507 Merino19963 0
Merino23508 Merino19963 Merino20284
Merino23509 0 Merino20348
Merino23510 Merino20501 Merino20348
Merino23511 Merino19905 Merino20064
Merino23512 0 Merino20064
Merino23513 Merino19963 Merino19492
Merino23514 0 Merino19492
Merino23515 Merino20555 Merino19530
Merino23516 Merino20555 Merino19530
Merino23517 Merino20351 Merino20424
Merino23518 Merino20351 Merino20424
Merino23519 Merino19889 Merino20482
Merino23520 Merino19889 Merino20482
Merino23521 Merino20301 Merino19520
Merino23522 Merino20301 Merino19520
Merino23523 Merino20241 Merino20548
Merino23524 0 Merino20548
Merino23525 Merino19963 Merino20120
Merino23526 Merino19963 Merino20120
Merino23527 Merino19883 0
Merino23528 0 Merino20588
Merino23529 Merino20527 Merino19538
Merino23530 Merino20527 Merino19538
Merino23531 Merino20333 Merino20062
Merino23532 Merino20333 Merino20062
Merino23533 Merino19883 Merino20320
Merino23534 Merino19883 Merino20320
Merino23535 Merino20495 Merino20258
Merino23536 Merino20495 Merino20258
Merino23537 Merino19959 Merino20506
Merino23538 Merino19959 Merino20506
Merino23539 Merino19963 Merino20060
Merino23540 Merino19963 Merino20060
Merino23541 Merino20465 Merino19464
Merino23542 Merino20465 Merino19464
Merino23543 Merino20495 Merino19658
Merino23544 0 Merino19658
Merino23545 Merino20527 Merino20036
Merino23546 Merino20527 Merino20036
Merino23547 Merino19959 Merino20032
Merino23548 Merino19959 Merino20032
Merino23549 Merino20413 Merino20192
Merino23550 Merino20413 Merino20192
Merino23551 0 Merino19540
Merino23552 Merino20495 Merino19540
Merino23553 Merino20413 Merino19976
Merino23554 Merino20413 Merino19976
Merino23555 Merino20517 Merino20308
Merino23556 Merino20517 0
Merino23557 0 Merino20462
Merino23558 Merino20567 Merino20462
Merino23559 Merino19963 Merino19830
Merino23560 Merino19963 Merino19830
Merino23561 Merino20567 Merino20048
Merino23562 Merino20567 Merino20048
Merino23563 Merino19905 Merino20046
Merino23564 Merino19905 Merino20046
Merino23565 Merino20333 Merino20250
Merino23566 0 Merino20250
Merino23567 Merino20567 Merino20228
Merino23568 Merino20567 Merino20228
Merino23569 Merino19835 Merino19566
Merino23570 Merino19835 Merino19566
Merino23571 Merino20241 Merino19646
Merino23572 Merino20241 Merino19646
Merino23573 Merino19889 Merino19688
Merino23574 Merino19889 Merino19688
Merino23575 0 Merino19436
Merino23576 Merino19835 Merino19436
Merino23577 Merino20281 Merino20008
Merino23578 Merino20281 Merino20008
Merino23579 Merino19905 Merino20050
Merino23580 Merino19905 Merino20050
Merino23581 Merino19963 0
Merino23582 0 Merino19764
Merino23583 Merino20567 Merino19750
Merino23584 Merino20567 Merino19750
Merino23585 Merino20419 Merino20148
Merino23586 0 Merino20148
Merino23587 Merino20303 Merino19536
Merino23588 Merino20303 Merino19536
Merino23589 Merino20501 Merino20110
Merino23590 Merino20501 Merino20110
Merino23591 Merino20399 Merino19776
Merino23592 Merino20399 0
Merino23593 Merino20333 Merino20476
Merino23594 Merino20333 Merino20476
Merino23595 Merino19871 Merino20224
Merino23596 Merino19871 Merino20224
Merino23597 0 Merino19738
Merino23598 Merino19737 Merino19738
Merino23599 Merino20465 Merino19844
Merino23600 Merino20465 Merino19844
Merino23601 0 Merino20494
Merino23602 Merino20517 0
Merino23603 Merino20303 Merino20480
Merino23604 Merino20303 Merino20480
Merino23605 Merino20565 Merino20574
Merino23606 Merino20565 0
Merino23607 Merino19905 Merino19958
Merino23608 Merino19905 Merino19958
Merino23609 Merino19963 Merino19756
Merino23610 0 Merino19756
Merino23611 Merino19737 Merino19824
Merino23612 0 Merino19824
Merino23613 Merino19905 Merino20230
Merino23614 0 Merino20230
Merino23615 0 Merino20452
Merino23616 0 Merino20452
Merino23617 Merino19893 Merino20362
Merino23618 Merino19893 Merino20362
Merino23619 Merino20333 Merino20006
Merino23620 Merino20333 Merino20006
Merino23621 0 Merino20146
Merino23622 Merino20281 Merino20146
Merino23623 Merino20391 Merino19700
Merino23624 Merino20391 Merino19700
Merino23625 Merino20501 Merino19524
Merino23626 Merino20501 Merino19524
Merino23627 Merino20565 Merino20294
Merino23628 Merino20565 Merino20294
Merino23629 Merino20413 Merino20290
Merino23630 Merino20413 Merino20290
Merino23631 Merino20301 Merino19972
Merino23632 Merino20301 Merino19972
Merino23633 Merino20465 0
Merino23634 Merino20465 Merino19444
Merino23635 Merino19889 Merino20374
Merino23636 Merino19889 Merino20374
Merino23637 Merino20413 Merino19642
Merino23638 Merino20413 Merino19642
Merino23639 0 Merino20454
Merino23640 Merino19963 Merino20454
Merino23641 0 Merino19434
Merino23642 Merino20333 Merino19434
Merino23643 Merino19959 Merino20124
Merino23644 Merino19959 Merino20124
Merino23645 Merino20241 Merino19416
Merino23646 Merino20241 Merino19416
Merino23647 Merino19905 0
Merino23648 0 Merino20498
Merino23649 Merino19905 Merino20586
Merino23650 Merino19905 Merino20586
Merino23651 0 Merino19528
Merino23652 Merino20555 Merino19528
Merino23653 Merino20399 Merino19616
Merino23654 Merino20399 Merino19616
Merino23655 0 Merino20210
Merino23656 Merino20351 Merino20210
Merino23657 0 Merino20096
Merino23658 Merino20391 Merino20096
Merino23659 0 Merino19572
Merino23660 Merino20281 Merino19572
Merino23661 Merino20351 Merino19876
Merino23662 0 Merino19876
Merino23663 Merino19963 Merino19930
Merino23664 0 Merino19930
Merino23665 Merino20495 Merino19842
Merino23666 Merino20495 Merino19842
Merino23667 Merino19671 0
Merino23668 0 Merino19614
Merino23669 0 Merino19864
Merino23670 Merino20465 Merino19864
Merino23671 Merino20301 Merino19518
Merino23672 Merino20301 Merino19518
Merino23673 Merino20241 Merino20556
Merino23674 Merino20241 Merino20556
Merino23675 Merino20501 Merino20486
Merino23676 0 Merino20486
Merino23677 Merino19963 Merino19796
Merino23678 Merino19963 Merino19796
Merino23679 0 Merino19426
Merino23680 0 Merino19426
Merino23681 Merino19883 Merino20396
Merino23682 Merino19883 Merino20396
Merino23683 Merino19871 Merino20152
Merino23684 Merino19871 0
Merino23685 Merino20501 Merino19512
Merino23686 Merino20501 Merino19512
Merino23687 Merino20527 Merino19868
Merino23688 Merino20527 Merino19868
Merino23689 0 Merino19626
Merino23690 Merino19889 Merino19626
Merino23691 Merino20289 Merino20058
Merino23692 Merino20289 Merino20058
Merino23693 0 Merino19586
Merino23694 Merino20281 Merino19586
Merino23695 Merino20413 Merino20174
Merino23696 0 Merino20174
Merino23697 Merino19671 Merino19714
Merino23698 Merino19671 Merino19714
Merino23699 0 Merino20272
Merino23700 0 Merino20272
Merino23701 Merino20351 Merino19898
Merino23702 0 Merino19898
Merino23703 Merino19671 Merino20082
Merino23704 Merino19671 Merino20082
Merino23705 Merino20501 Merino19648
Merino23706 Merino20501 Merino19648
Merino23707 0 Merino20384
Merino23708 0 Merino20384
Merino23709 Merino19959 Merino19792
Merino23710 0 Merino19792
Merino23711 Merino20391 Merino19592
Merino23712 Merino20391 Merino19592
Merino23713 0 Merino19704
Merino23714 0 Merino19704
Merino23715 Merino20419 Merino19604
Merino23716 0 Merino19604
Merino23717 Merino20399 Merino19812
Merino23718 0 Merino19812
Merino23719 Merino19959 Merino19820
Merino23720 0 Merino19820
Merino23721 Merino20555 Merino19676
